,2_1 - Inside Sales - Sales Insight
QuoteLineItem.Product_Extended_Price__c,editable=false/readable=true
QuoteLineItem.Product_Name_Conga__c,editable=false/readable=true
QuoteLineItem.Product_Start_Date__c,editable=true/readable=true
QuoteLineItem.Product_Status__c,editable=true/readable=true
QuoteLineItem.Product_Type__c,editable=true/readable=true
QuoteLineItem.Quote_Record_Type__c,editable=false/readable=true
QuoteLineItem.Quote_Type__c,editable=true/readable=true
QuoteLineItem.Quoting_Comments__c,editable=true/readable=true
QuoteLineItem.Quoting_Type__c,editable=true/readable=true
QuoteLineItem.ROW_ID__c,editable=false/readable=true
QuoteLineItem.Release_Number__c,editable=true/readable=true
QuoteLineItem.RenMaint_Report_Group__c,editable=false/readable=true
QuoteLineItem.RenMaint_System__c,editable=true/readable=true
QuoteLineItem.ServiceDate,editable=true/readable=true
QuoteLineItem.Show_Number_of_Product__c,editable=false/readable=true
QuoteLineItem.Show_Term_And_Start_Date__c,editable=false/readable=true
QuoteLineItem.Software_Support_Term__c,editable=false/readable=true
QuoteLineItem.Status__c,editable=true/readable=true
QuoteLineItem.Subtotal,editable=true/readable=true
QuoteLineItem.System_Id__c,editable=true/readable=true
QuoteLineItem.Term_Price__c,editable=false/readable=true
QuoteLineItem.Term__c,editable=true/readable=true
QuoteLineItem.Third_Party__c,editable=false/readable=true
QuoteLineItem.TotalPrice,editable=true/readable=true
QuoteLineItem.Total_Month_Format__c,editable=false/readable=true
QuoteLineItem.Total_Months__c,editable=false/readable=true
QuoteLineItem.USD_Base_Price__c,editable=true/readable=true
QuoteLineItem.Unit_Price_Curr__c,editable=false/readable=true
QuoteLineItem.Unit_Price__c,editable=true/readable=true
QuoteLineItem.Uplift__c,editable=true/readable=true
QuoteLineItem.Version__c,editable=true/readable=true
QuoteLineItem.Violations__c,editable=true/readable=true
QuoteLineItem.WAN_Rate__c,editable=true/readable=true
QuoteLineItem.WAN_Type__c,editable=true/readable=true
QuoteLineItem.X1_Year_Net_Price__c,editable=false/readable=true
QuoteLineItem.X1_Yr_Net_Price__c,editable=true/readable=true
QuoteLineItem.X1_Yr_TBL_List__c,editable=true/readable=true
QuoteLineItem.isMigrated__c,editable=true/readable=true
Reassign_Helper__c.Assign_to__c,editable=true/readable=true
Reassign_Helper__c.ClosedDate_From__c,editable=true/readable=true
Reassign_Helper__c.ClosedDate_To__c,editable=true/readable=true
Reassign_Helper__c.From__c,editable=true/readable=true
Reassign_Helper__c.Owner__c,editable=true/readable=true
Reassign_Helper__c.To__c,editable=true/readable=true
Reference_Key__c.Created_By__c,editable=false/readable=false
Reference_Key__c.DIP__c,editable=false/readable=false
Reference_Key__c.Description__c,editable=false/readable=false
Reference_Key__c.End_Date__c,editable=false/readable=false
Reference_Key__c.LOS_ACCOUNT__c,editable=false/readable=false
Reference_Key__c.Last_Modified_By__c,editable=false/readable=false
Reference_Key__c.Reference_Key__c,editable=false/readable=false
Reference_Key__c.Start_Date__c,editable=false/readable=false
Reference_Key__c.Status_Ref__c,editable=false/readable=false
Reference_Key__c.Status__c,editable=false/readable=false
Reference_Key__c.Status_del__c,editable=false/readable=false
Reference_Key__c.TIP__c,editable=false/readable=false
Reference_Key__c.VIP__c,editable=false/readable=false
Related_Article__c.Related_Article_Id__c,editable=false/readable=true
Related_Article__c.Related_Article_Last_Modified_Date__c,editable=false/readable=true
Related_Article__c.Related_Article_Title__c,editable=false/readable=true
Related_Article__c.Related_Article__c,editable=true/readable=true
Related_Article__c.Row_Id__c,editable=true/readable=true
Release_Incubator_Approvers__c.Approver__c,editable=false/readable=true
Release_Incubator_Approvers__c.GUID__c,editable=false/readable=true
Release_Incubator_Approvers__c.Release_Name__c,editable=false/readable=true
Release_Incubator_Approvers__c.Status__c,editable=false/readable=true
Release_Platform__c.CPM_ID__c,editable=true/readable=true
Release_Platform__c.GUID__c,editable=true/readable=true
Release_Platform__c.Platform_CPM_ID__c,editable=false/readable=false
Release_Platform__c.Release_CPM_ID__c,editable=false/readable=false
Release_Platform__c.Status__c,editable=true/readable=true
Release_Product__c.CPM_ID__c,editable=true/readable=true
Release_Product__c.GUID__c,editable=true/readable=true
Release_Product__c.Product_CPM_ID__c,editable=true/readable=true
Release_Product__c.Product__c,editable=true/readable=true
Release_Product__c.Release_CPM_ID__c,editable=true/readable=true
Release_Product__c.Status__c,editable=true/readable=true
Release_Product__c.Version__c,editable=true/readable=true
Release__c.All_Previous_Releases__c,editable=false/readable=false
Release__c.CPM_ID__c,editable=true/readable=true
Release__c.Code_Name__c,editable=true/readable=true
Release__c.Downloads_Available_Flag__c,editable=false/readable=false
Release__c.END_OF_RELEASE_DATE__c,editable=true/readable=true
Release__c.FCS_DATE__c,editable=true/readable=true
Release__c.GUID__c,editable=true/readable=true
Release__c.Group_Name__c,editable=false/readable=false
Release__c.MFG_Source_Release__c,editable=false/readable=false
Release__c.Mfg_Release_Code__c,editable=false/readable=false
Release__c.Mfg_Release_Type__c,editable=false/readable=false
Release__c.Next_Releases_All__c,editable=false/readable=false
Release__c.Previous_Release_Name__c,editable=false/readable=false
Release__c.Release_CPM_ID__c,editable=true/readable=true
Release__c.Release_Lifecycle_Status__c,editable=false/readable=true
Release__c.Release_Manager__c,editable=false/readable=true
Release__c.Status__c,editable=true/readable=true
RenMaint_Account__c.Account_Extended_Amount_Format__c,editable=false/readable=true
RenMaint_Account__c.Account_Extended_Amount__c,editable=false/readable=true
RenMaint_Account__c.Account_Name__c,editable=true/readable=true
RenMaint_Account__c.Address__c,editable=true/readable=true
RenMaint_Account__c.City__c,editable=true/readable=true
RenMaint_Account__c.Countries__c,editable=true/readable=true
RenMaint_Account__c.Customer__c,editable=true/readable=true
RenMaint_Account__c.Include_Account__c,editable=true/readable=true
RenMaint_Account__c.Num_of_Systems__c,editable=false/readable=true
RenMaint_Account__c.Primary_SAP__c,editable=false/readable=true
RenMaint_Account__c.ROW_ID__c,editable=true/readable=true
RenMaint_Account__c.SAP_Id__c,editable=true/readable=true
RenMaint_Account__c.States__c,editable=true/readable=true
RenMaint_Account__c.Zipcode__c,editable=true/readable=true
RenMaint_Account__c.isMigrated__c,editable=true/readable=true
RenMaint_Discount__c.Disc_Amt_Perc__c,editable=true/readable=true
RenMaint_Discount__c.Discount_Amount_Format__c,editable=false/readable=true
RenMaint_Discount__c.Discount_Amount_Number__c,editable=false/readable=true
RenMaint_Discount__c.Discount_Amount__c,editable=true/readable=true
RenMaint_Discount__c.Discount_Percentage_Format__c,editable=false/readable=true
RenMaint_Discount__c.Discount_Percentage__c,editable=true/readable=true
RenMaint_Discount__c.Line_Number__c,editable=true/readable=true
RenMaint_Discount__c.Quote_Currency__c,editable=false/readable=false
RenMaint_Discount__c.Quote_List_Amount__c,editable=true/readable=true
RenMaint_Discount__c.ROW_ID__c,editable=true/readable=true
RenMaint_Discount__c.isMigrated__c,editable=true/readable=true
RenMaint_System__c.Account_Address__c,editable=false/readable=true
RenMaint_System__c.Account_Name__c,editable=false/readable=true
RenMaint_System__c.Account_Number__c,editable=false/readable=true
RenMaint_System__c.Asset_number__c,editable=true/readable=true
RenMaint_System__c.City__c,editable=true/readable=true
RenMaint_System__c.Countries__c,editable=true/readable=true
RenMaint_System__c.Discount__c,editable=true/readable=true
RenMaint_System__c.Host_Name__c,editable=true/readable=true
RenMaint_System__c.Ignore_Flag__c,editable=false/readable=false
RenMaint_System__c.Include_System__c,editable=true/readable=true
RenMaint_System__c.Locking_Id__c,editable=true/readable=true
RenMaint_System__c.Num_of_Products_del__c,editable=true/readable=true
RenMaint_System__c.Parent_Account_Name__c,editable=false/readable=true
RenMaint_System__c.Platform__c,editable=true/readable=true
RenMaint_System__c.Quote_Name__c,editable=true/readable=true
RenMaint_System__c.ROW_ID__c,editable=true/readable=true
RenMaint_System__c.SAP_Id__c,editable=true/readable=true
RenMaint_System__c.States__c,editable=true/readable=true
RenMaint_System__c.System_Extended_Amount_Format__c,editable=false/readable=true
RenMaint_System__c.System_Extended_Amount__c,editable=true/readable=true
RenMaint_System__c.System_Id__c,editable=true/readable=true
RenMaint_System__c.Zipcode__c,editable=true/readable=true
RenMaint_System__c.isMigrated__c,editable=true/readable=true
Ren_Support_Term_Summary__c.Effective_Date__c,editable=true/readable=true
Ren_Support_Term_Summary__c.Expiration_Date__c,editable=true/readable=true
Ren_Support_Term_Summary__c.Monthly_Total__c,editable=false/readable=true
Ren_Support_Term_Summary__c.No_of_Months__c,editable=false/readable=true
Ren_Support_Term_Summary__c.Support_Term__c,editable=true/readable=true
Ren_Support_Term_Summary__c.Term_Total__c,editable=true/readable=true
Royalty__c.Core_type__c,editable=true/readable=true
Royalty__c.Line_Number__c,editable=true/readable=true
Royalty__c.Rate_Or_Fee__c,editable=true/readable=true
Royalty__c.Shipment_Criteria__c,editable=true/readable=true
SNPS_Employee_Agreement_Relationship__c.Access_Expiration_Date__c,editable=false/readable=true
SNPS_Employee_Agreement_Relationship__c.EmployeeID__c,editable=false/readable=true
SNPS_Employee_Agreement_Relationship__c.Employee__c,editable=false/readable=true
SNPS_Employee_Agreement_Relationship__c.Last_Access_Date__c,editable=false/readable=true
SNPS_Employee_Agreement_Relationship__c.Never_Accessed__c,editable=false/readable=true
SNPS_Employee_Agreement_Relationship__c.Update_Access_Date__c,editable=false/readable=true
SVMXC__Installed_Product__c.ART_Rework__c,editable=true/readable=true
SVMXC__Installed_Product__c.ART__c,editable=true/readable=true
SVMXC__Installed_Product__c.Account_Executive__c,editable=true/readable=true
SVMXC__Installed_Product__c.Account_Manager__c,editable=true/readable=true
SVMXC__Installed_Product__c.Account_Name__c,editable=false/readable=false
SVMXC__Installed_Product__c.All_Firmware_Levels__c,editable=true/readable=true
SVMXC__Installed_Product__c.Analyze_CFG_Run_and_Passed__c,editable=true/readable=true
SVMXC__Installed_Product__c.CDP_PN__c,editable=true/readable=true
SVMXC__Installed_Product__c.CDP_Rev__c,editable=true/readable=true
SVMXC__Installed_Product__c.C_Stack_Interposers__c,editable=true/readable=true
SVMXC__Installed_Product__c.Cable_Standoffs_Joy_Amp__c,editable=true/readable=true
SVMXC__Installed_Product__c.Cable_Type__c,editable=true/readable=true
SVMXC__Installed_Product__c.Case_Origin__c,editable=false/readable=false
SVMXC__Installed_Product__c.Chassis_Side__c,editable=true/readable=true
SVMXC__Installed_Product__c.City_Name__c,editable=false/readable=false
SVMXC__Installed_Product__c.Content_Slip_Notes__c,editable=false/readable=false
SVMXC__Installed_Product__c.Country_Name__c,editable=false/readable=false
SVMXC__Installed_Product__c.Create_to_Release__c,editable=false/readable=true
SVMXC__Installed_Product__c.Customer__c,editable=true/readable=true
SVMXC__Installed_Product__c.DCC_PN_Rev__c,editable=true/readable=true
SVMXC__Installed_Product__c.Date_Patch_Level_Verified__c,editable=true/readable=true
SVMXC__Installed_Product__c.EXTERNAL_ID__c,editable=true/readable=true
SVMXC__Installed_Product__c.Expected_Arrival__c,editable=true/readable=true
SVMXC__Installed_Product__c.Flow_Rate_Metric__c,editable=true/readable=true
SVMXC__Installed_Product__c.Flow_Rate__c,editable=true/readable=true
SVMXC__Installed_Product__c.Host_Name__c,editable=false/readable=false
SVMXC__Installed_Product__c.Host_OS__c,editable=false/readable=false
SVMXC__Installed_Product__c.House_Water_Used_Multi__c,editable=true/readable=true
SVMXC__Installed_Product__c.Install_Release_Date__c,editable=false/readable=false
SVMXC__Installed_Product__c.Installed_Product_Truncated__c,editable=false/readable=true
SVMXC__Installed_Product__c.Installed_Product__c,editable=false/readable=true
SVMXC__Installed_Product__c.LLX_0_to_Facility_Return__c,editable=true/readable=true
SVMXC__Installed_Product__c.LLX_1_to_Facility_Return_Water_Temp__c,editable=true/readable=true
SVMXC__Installed_Product__c.Location_Name__c,editable=false/readable=false
SVMXC__Installed_Product__c.Logic_Board_SN__c,editable=true/readable=true
SVMXC__Installed_Product__c.MCM_Interposer_Technology__c,editable=true/readable=true
SVMXC__Installed_Product__c.Maintenance_Expiry_Date__c,editable=true/readable=true
SVMXC__Installed_Product__c.Manufacturer_Name__c,editable=false/readable=false
SVMXC__Installed_Product__c.Manufacturer_Part_Number__c,editable=false/readable=false
SVMXC__Installed_Product__c.Master_SN__c,editable=false/readable=true
SVMXC__Installed_Product__c.Measure_AC_Voltages__c,editable=true/readable=true
SVMXC__Installed_Product__c.NCC_IP_Addresses__c,editable=true/readable=true
SVMXC__Installed_Product__c.NCC_Static_IP_Address__c,editable=true/readable=true
SVMXC__Installed_Product__c.Network__c,editable=true/readable=true
SVMXC__Installed_Product__c.Other__c,editable=false/readable=false
SVMXC__Installed_Product__c.PSC_TS_Rev__c,editable=true/readable=true
SVMXC__Installed_Product__c.PSU_FW_Rev__c,editable=true/readable=true
SVMXC__Installed_Product__c.Parent_Account__c,editable=false/readable=false
SVMXC__Installed_Product__c.Patch_Level__c,editable=true/readable=true
SVMXC__Installed_Product__c.Pending_SFR_Approval__c,editable=false/readable=false
SVMXC__Installed_Product__c.Private_Network__c,editable=true/readable=true
